Sl No,Category,Item Code,Item Name,Quantity,Department,Address,Contact Name,Phone,Latitude,Longitude,District
103,Other,365,Air Compressor,1 Nos,BANASAWADI  FIRE STATION,"BANASAWADI  FIRE STATION BANASAWADI  FIRE STATION, OPP HP PETROL  BUNK, DODDA BANASAWADI  MAIN ROAD , BANASAWADI  BANGALORE",Anjani,9972974846 / 08022971540,13.011407,77.6460582,Bengaluru
104,Other,173,"Pump High Pressure, Portable",2 Nos,BANASAWADI  FIRE STATION,"BANASAWADI  FIRE STATION BANASAWADI  FIRE STATION, OPP HP PETROL  BUNK, DODDA BANASAWADI  MAIN ROAD , BANASAWADI  BANGALORE",Anjani,9972974846 / 08022971540,13.011407,77.6460582,Bengaluru
105,Other,167,Suit Fire Proximity,7 Nos,BANASAWADI  FIRE STATION,"BANASAWADI  FIRE STATION BANASAWADI  FIRE STATION, OPP HP PETROL  BUNK, DODDA BANASAWADI  MAIN ROAD , BANASAWADI  BANGALORE",Anjani,9972974846 / 08022971540,13.011407,77.6460582,Bengaluru
106,Tactical,159,Inflatable Boat (12 Persons),1 Nos,BANASAWADI  FIRE STATION,"BANASAWADI  FIRE STATION BANASAWADI  FIRE STATION, OPP HP PETROL  BUNK, DODDA BANASAWADI  MAIN ROAD , BANASAWADI  BANGALORE",Anjani,9972974846 / 08022971540,13.011407,77.6460582,Bengaluru
107,Tactical,156,Life Jackets,22 Nos,BANASAWADI  FIRE STATION,"BANASAWADI  FIRE STATION BANASAWADI  FIRE STATION, OPP HP PETROL  BUNK, DODDA BANASAWADI  MAIN ROAD , BANASAWADI  BANGALORE",Anjani,9972974846 / 08022971540,13.011407,77.6460582,Bengaluru
108,Tactical,155,Lifebuoy,14 Nos,BANASAWADI  FIRE STATION,"BANASAWADI  FIRE STATION BANASAWADI  FIRE STATION, OPP HP PETROL  BUNK, DODDA BANASAWADI  MAIN ROAD , BANASAWADI  BANGALORE",Anjani,9972974846 / 08022971540,13.011407,77.6460582,Bengaluru
109,Tactical,360,Hose/Hose Fitting,209 Nos,BANASAWADI  FIRE STATION,"BANASAWADI  FIRE STATION BANASAWADI  FIRE STATION, OPP HP PETROL  BUNK, DODDA BANASAWADI  MAIN ROAD , BANASAWADI  BANGALORE",Anjani,9972974846 / 08022971540,13.011407,77.6460582,Bengaluru
110,Tactical,357,Rope,8 Nos,BANASAWADI  FIRE STATION,"BANASAWADI  FIRE STATION BANASAWADI  FIRE STATION, OPP HP PETROL  BUNK, DODDA BANASAWADI  MAIN ROAD , BANASAWADI  BANGALORE",Anjani,9972974846 / 08022971540,13.011407,77.6460582,Bengaluru
111,Tactical,356,B.A.Set,5 Nos,BANASAWADI  FIRE STATION,"BANASAWADI  FIRE STATION BANASAWADI  FIRE STATION, OPP HP PETROL  BUNK, DODDA BANASAWADI  MAIN ROAD , BANASAWADI  BANGALORE",Anjani,9972974846 / 08022971540,13.011407,77.6460582,Bengaluru
112,Tactical,336,Pick Axe,4 Nos,BANASAWADI  FIRE STATION,"BANASAWADI  FIRE STATION BANASAWADI  FIRE STATION, OPP HP PETROL  BUNK, DODDA BANASAWADI  MAIN ROAD , BANASAWADI  BANGALORE",Anjani,9972974846 / 08022971540,13.011407,77.6460582,Bengaluru
113,Tactical,334,Helmet,34 Nos,BANASAWADI  FIRE STATION,"BANASAWADI  FIRE STATION BANASAWADI  FIRE STATION, OPP HP PETROL  BUNK, DODDA BANASAWADI  MAIN ROAD , BANASAWADI  BANGALORE",Anjani,9972974846 / 08022971540,13.011407,77.6460582,Bengaluru
114,Tactical,332,Crow Bar,3 Nos,BANASAWADI  FIRE STATION,"BANASAWADI  FIRE STATION BANASAWADI  FIRE STATION, OPP HP PETROL  BUNK, DODDA BANASAWADI  MAIN ROAD , BANASAWADI  BANGALORE",Anjani,9972974846 / 08022971540,13.011407,77.6460582,Bengaluru
115,Tactical,330,Shovel,2 Nos,BANASAWADI  FIRE STATION,"BANASAWADI  FIRE STATION BANASAWADI  FIRE STATION, OPP HP PETROL  BUNK, DODDA BANASAWADI  MAIN ROAD , BANASAWADI  BANGALORE",Anjani,9972974846 / 08022971540,13.011407,77.6460582,Bengaluru
116,Tactical,117,Sledge Hammer,4 Nos,BANASAWADI  FIRE STATION,"BANASAWADI  FIRE STATION BANASAWADI  FIRE STATION, OPP HP PETROL  BUNK, DODDA BANASAWADI  MAIN ROAD , BANASAWADI  BANGALORE",Anjani,9972974846 / 08022971540,13.011407,77.6460582,Bengaluru
117,Tactical,115,Jack With 5 Ton Lift,2 Nos,BANASAWADI  FIRE STATION,"BANASAWADI  FIRE STATION BANASAWADI  FIRE STATION, OPP HP PETROL  BUNK, DODDA BANASAWADI  MAIN ROAD , BANASAWADI  BANGALORE",Anjani,9972974846 / 08022971540,13.011407,77.6460582,Bengaluru
118,Tactical,107,Chain Saw Diamond,1 Nos,BANASAWADI  FIRE STATION,"BANASAWADI  FIRE STATION BANASAWADI  FIRE STATION, OPP HP PETROL  BUNK, DODDA BANASAWADI  MAIN ROAD , BANASAWADI  BANGALORE",Anjani,9972974846 / 08022971540,13.011407,77.6460582,Bengaluru
119,Tactical,103,Bolt Cutters ( Shears ),3 Nos,BANASAWADI  FIRE STATION,"BANASAWADI  FIRE STATION BANASAWADI  FIRE STATION, OPP HP PETROL  BUNK, DODDA BANASAWADI  MAIN ROAD , BANASAWADI  BANGALORE",Anjani,9972974846 / 08022971540,13.011407,77.6460582,Bengaluru
120,Tactical,389,Gum Boots,38 Nos,THANISANDRA  FIRE STATION,"THANISANDRA  FIRE STATION, MANYATH  TECH PARK, NAGAWAR RING  ROAD, BANGALURU",Ranganath S,9480823781 / 9019662472,13.0479739,77.6067,Bengaluru
121,Tactical,369,Hand Gloves,20 Nos,THANISANDRA  FIRE STATION,"THANISANDRA  FIRE STATION, MANYATH  TECH PARK, NAGAWAR RING  ROAD, BANGALURU",Ranganath S,9480823781 / 9019662472,13.0479739,77.6067,Bengaluru
122,Logistics,362,Motor Cycle,1 Nos,THANISANDRA  FIRE STATION,"THANISANDRA  FIRE STATION, MANYATH  TECH PARK, NAGAWAR RING  ROAD, BANGALURU",Ranganath S,9480823781 / 9019662472,13.0479739,77.6067,Bengaluru
123,Logistics,222,Water Tank,1 Nos,THANISANDRA  FIRE STATION,"THANISANDRA  FIRE STATION, MANYATH  TECH PARK, NAGAWAR RING  ROAD, BANGALURU",Ranganath S,9480823781 / 9019662472,13.0479739,77.6067,Bengaluru
124,Logistics,205,First Aid Kits,1 Nos,THANISANDRA  FIRE STATION,"THANISANDRA  FIRE STATION, MANYATH  TECH PARK, NAGAWAR RING  ROAD, BANGALURU",Ranganath S,9480823781 / 9019662472,13.0479739,77.6067,Bengaluru
125,Other,181,Fire Tender,3 Nos,THANISANDRA  FIRE STATION,"THANISANDRA  FIRE STATION, MANYATH  TECH PARK, NAGAWAR RING  ROAD, BANGALURU",Ranganath S,9480823781 / 9019662472,13.0479739,77.6067,Bengaluru
126,Other,179,Dcp Type,6 Nos,THANISANDRA  FIRE STATION,"THANISANDRA  FIRE STATION, MANYATH  TECH PARK, NAGAWAR RING  ROAD, BANGALURU",Ranganath S,9480823781 / 9019662472,13.0479739,77.6067,Bengaluru
127,Other,178,Foam Type,1 Nos,THANISANDRA  FIRE STATION,"THANISANDRA  FIRE STATION, MANYATH  TECH PARK, NAGAWAR RING  ROAD, BANGALURU",Ranganath S,9480823781 / 9019662472,13.0479739,77.6067,Bengaluru
128,Other,177,Co2 Type,14 Nos,THANISANDRA  FIRE STATION,"THANISANDRA  FIRE STATION, MANYATH  TECH PARK, NAGAWAR RING  ROAD, BANGALURU",Ranganath S,9480823781 / 9019662472,13.0479739,77.6067,Bengaluru
129,Other,177,Co2 Type,14 Nos,THANISANDRA  FIRE STATION,"THANISANDRA  FIRE STATION, MANYATH  TECH PARK, NAGAWAR RING  ROAD, BANGALURU",Ranganath S,9480823781 / 9019662472,13.0479739,77.6067,Bengaluru
130,Other,365,Air Compressor,1 Nos,THANISANDRA  FIRE STATION,"THANISANDRA  FIRE STATION, MANYATH  TECH PARK, NAGAWAR RING  ROAD, BANGALURU",Ranganath S,9480823781 / 9019662472,13.0479739,77.6067,Bengaluru
131,Other,173,"Pump High Pressure, Portable",4 Nos,THANISANDRA  FIRE STATION,"THANISANDRA  FIRE STATION, MANYATH  TECH PARK, NAGAWAR RING  ROAD, BANGALURU",Ranganath S,9480823781 / 9019662472,13.0479739,77.6067,Bengaluru
132,Other,167,Suit Fire Proximity,6 Nos,THANISANDRA  FIRE STATION,"THANISANDRA  FIRE STATION, MANYATH  TECH PARK, NAGAWAR RING  ROAD, BANGALURU",Ranganath S,9480823781 / 9019662472,13.0479739,77.6067,Bengaluru
133,Tactical,159,Inflatable Boat (12 Persons),1 Nos,THANISANDRA  FIRE STATION,"THANISANDRA  FIRE STATION, MANYATH  TECH PARK, NAGAWAR RING  ROAD, BANGALURU",Ranganath S,9480823781 / 9019662472,13.0479739,77.6067,Bengaluru
134,Tactical,156,Life Jackets,21 Nos,THANISANDRA  FIRE STATION,"THANISANDRA  FIRE STATION, MANYATH  TECH PARK, NAGAWAR RING  ROAD, BANGALURU",Ranganath S,9480823781 / 9019662472,13.0479739,77.6067,Bengaluru
135,Tactical,155,Lifebuoy,18 Nos,THANISANDRA  FIRE STATION,"THANISANDRA  FIRE STATION, MANYATH  TECH PARK, NAGAWAR RING  ROAD, BANGALURU",Ranganath S,9480823781 / 9019662472,13.0479739,77.6067,Bengaluru
136,Tactical,140,Search Light,4 Nos,THANISANDRA  FIRE STATION,"THANISANDRA  FIRE STATION, MANYATH  TECH PARK, NAGAWAR RING  ROAD, BANGALURU",Ranganath S,9480823781 / 9019662472,13.0479739,77.6067,Bengaluru
137,Tactical,360,Hose/Hose Fitting,109 Nos,THANISANDRA  FIRE STATION,"THANISANDRA  FIRE STATION, MANYATH  TECH PARK, NAGAWAR RING  ROAD, BANGALURU",Ranganath S,9480823781 / 9019662472,13.0479739,77.6067,Bengaluru
138,Tactical,357,Rope,1 Nos,THANISANDRA  FIRE STATION,"THANISANDRA  FIRE STATION, MANYATH  TECH PARK, NAGAWAR RING  ROAD, BANGALURU",Ranganath S,9480823781 / 9019662472,13.0479739,77.6067,Bengaluru
139,Tactical,356,B.A.Set,6 Nos,THANISANDRA  FIRE STATION,"THANISANDRA  FIRE STATION, MANYATH  TECH PARK, NAGAWAR RING  ROAD, BANGALURU",Ranganath S,9480823781 / 9019662472,13.0479739,77.6067,Bengaluru
140,Tactical,341,Ceiling Hook,2 Nos,THANISANDRA  FIRE STATION,"THANISANDRA  FIRE STATION, MANYATH  TECH PARK, NAGAWAR RING  ROAD, BANGALURU",Ranganath S,9480823781 / 9019662472,13.0479739,77.6067,Bengaluru
141,Tactical,338,Door Breaker,1 Nos,THANISANDRA  FIRE STATION,"THANISANDRA  FIRE STATION, MANYATH  TECH PARK, NAGAWAR RING  ROAD, BANGALURU",Ranganath S,9480823781 / 9019662472,13.0479739,77.6067,Bengaluru
142,Tactical,337,Axe,2 Nos,THANISANDRA  FIRE STATION,"THANISANDRA  FIRE STATION, MANYATH  TECH PARK, NAGAWAR RING  ROAD, BANGALURU",Ranganath S,9480823781 / 9019662472,13.0479739,77.6067,Bengaluru
143,Tactical,336,Pick Axe,10 Nos,THANISANDRA  FIRE STATION,"THANISANDRA  FIRE STATION, MANYATH  TECH PARK, NAGAWAR RING  ROAD, BANGALURU",Ranganath S,9480823781 / 9019662472,13.0479739,77.6067,Bengaluru
144,Tactical,334,Helmet,38 Nos,THANISANDRA  FIRE STATION,"THANISANDRA  FIRE STATION, MANYATH  TECH PARK, NAGAWAR RING  ROAD, BANGALURU",Ranganath S,9480823781 / 9019662472,13.0479739,77.6067,Bengaluru
145,Tactical,332,Crow Bar,15 Nos,THANISANDRA  FIRE STATION,"THANISANDRA  FIRE STATION, MANYATH  TECH PARK, NAGAWAR RING  ROAD, BANGALURU",Ranganath S,9480823781 / 9019662472,13.0479739,77.6067,Bengaluru
146,Tactical,330,Shovel,8 Nos,THANISANDRA  FIRE STATION,"THANISANDRA  FIRE STATION, MANYATH  TECH PARK, NAGAWAR RING  ROAD, BANGALURU",Ranganath S,9480823781 / 9019662472,13.0479739,77.6067,Bengaluru
147,Tactical,117,Sledge Hammer,7 Nos,THANISANDRA  FIRE STATION,"THANISANDRA  FIRE STATION, MANYATH  TECH PARK, NAGAWAR RING  ROAD, BANGALURU",Ranganath S,9480823781 / 9019662472,13.0479739,77.6067,Bengaluru
148,Tactical,115,Jack With 5 Ton Lift,4 Nos,THANISANDRA  FIRE STATION,"THANISANDRA  FIRE STATION, MANYATH  TECH PARK, NAGAWAR RING  ROAD, BANGALURU",Ranganath S,9480823781 / 9019662472,13.0479739,77.6067,Bengaluru
149,Tactical,107,Chain Saw Diamond,2 Nos,THANISANDRA  FIRE STATION,"THANISANDRA  FIRE STATION, MANYATH  TECH PARK, NAGAWAR RING  ROAD, BANGALURU",Ranganath S,9480823781 / 9019662472,13.0479739,77.6067,Bengaluru
150,Tactical,103,Bolt Cutters ( Shears ),4 Nos,THANISANDRA  FIRE STATION,"THANISANDRA  FIRE STATION, MANYATH  TECH PARK, NAGAWAR RING  ROAD, BANGALURU",Ranganath S,9480823781 / 9019662472,13.0479739,77.6067,Bengaluru
151,Other,181,Fire Tender,1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
152,Other,176,Abc Type,1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
153,Other,329,Aluminum Ladder,1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
154,Tactical,118,Heavy Axe,1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
155,Tactical,354,Hand Tool Set,1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
156,Logistics,213,Portable Suction Unit,01 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
157,Logistics,271,Walkie Talkie Sets,2 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
158,Logistics,347,Office Building,1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
159,Tactical,157,Basket Stretcher,1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
160,Tactical,341,Ceiling Hook,1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
161,Tactical,344,Electric Torch,1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
162,Tactical,383,Goggles,10 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
163,Other,179,Dcp Type,4 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
164,Tactical,115,Jack With 5 Ton Lift,2 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
165,Tactical,389,Gum Boots,32 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
166,Tactical,369,Hand Gloves,19 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
167,Logistics,362,Motor Cycle,1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
168,Logistics,221,Water Filter,1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
169,Logistics,205,First Aid Kits,1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
170,Other,177,Co2 Type,7 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
171,Other,175,Extension Ladder,1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
172,Other,174,Pump Floating,3 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
173,Other,342,Pump,1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
174,Other,173,"Pump High Pressure, Portable",1 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
175,Other,167,Suit Fire Proximity,6 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
176,Tactical,156,Life Jackets,19 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
177,Tactical,155,Lifebuoy,13 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
178,Tactical,140,Search Light,2 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
179,Tactical,360,Hose/Hose Fitting,124 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
180,Logistics,201,Stretcher Normal,3 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
181,Tactical,357,Rope,6 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
182,Tactical,356,B.A.Set,6 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
183,Tactical,338,Door Breaker,02 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
184,Tactical,337,Axe,3 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
185,Tactical,336,Pick Axe,3 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
186,Tactical,334,Helmet,32 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
187,Tactical,331,Spade,01 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
188,Tactical,332,Crow Bar,4 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
189,Tactical,330,Shovel,01 Nos,KARNATAKA  STATE FIRE AND EMERGENCY  SERVICES(Hulimavu),"HULIMAVU FIRE  STATION Venugopalnagar,  Bannerughatta Main Road, Near  Royal Meenakshi Mall, Bengaluru-  560 076.",Mahantgouda Kurakalli,9108182873 / 08022971613,12.878337769511,77.597371239329,Bengaluru
